Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Attendance (%),Target,Target_Label,Cluster
2,4,4,14,0,10,154.88230061306297,11,6,5,6,6,119.77756821972898,0,0,0,1,0,0,31,0,2,5,5,5,15.39727228790417,0,0,6,7,5,11.041420685832945,0,16.338008614213603,2.694947244017051,1.6581055117131986,81.28106743367184,2,Graduate,1
0,10,3,11,1,5,123.57550944417152,18,5,2,5,1,129.80170468638664,0,0,0,1,0,1,31,0,1,3,3,2,10.925906006184,1,2,4,4,4,7.041246874646152,0,9.26862520389408,3.4960847868612337,1.0313227462245922,85.57999651876611,1,Enrolled,0
0,11,4,4,0,1,158.83930558254252,15,6,1,3,0,109.40211987903216,0,0,0,1,0,1,39,0,1,6,7,5,16.922655218786836,0,0,6,7,5,14.899573788448508,0,9.64350763936688,2.313047904429805,1.9668103483531727,62.84963931171311,1,Enrolled,1
0,13,7,17,0,9,121.3941893701316,5,4,4,0,3,116.61999085190452,1,0,0,0,1,0,22,0,2,5,5,5,11.6712124381795,0,2,6,6,6,12.039930960014107,1,14.807967299274676,0.9110190000312004,0.3609355045314673,41.82370739746624,0,Dropout,1
2,2,8,17,0,7,139.46120110437693,8,6,5,3,9,162.39306830434057,1,0,0,0,0,0,37,0,1,6,6,6,17.003809496361974,0,2,6,6,6,18.10180850496416,1,9.832629728076444,1.0092200433024128,0.2589369754916114,70.28436686955482,2,Graduate,1
0,14,2,3,0,1,122.63824773547762,8,1,5,5,6,166.19659505866014,1,0,0,1,1,1,39,0,2,3,3,3,11.537667724455094,0,2,6,6,6,8.60245052488209,0,9.68463939752782,2.3317530370943373,-0.68496368498638,49.40514798973332,0,Dropout,0
0,16,3,14,1,11,132.83423622246244,19,5,4,2,4,167.28689372029447,0,0,0,1,0,1,32,0,1,3,4,0,10.589436888446368,1,2,4,5,2,11.10003014161223,1,7.259644110616191,1.3601317262324064,3.5,92.9416437318168,2,Graduate,0
2,4,3,6,0,10,179.74360109052742,5,1,2,0,6,167.37314554914053,0,0,0,1,1,0,31,0,0,3,3,1,6.288523833424709,1,2,3,3,2,8.352846615050293,0,8.268720096882223,1.3112008533668,0.6587142234189873,89.00233636422111,0,Dropout,0
0,1,1,10,0,10,146.20583047175958,4,6,3,1,6,131.14920579408363,0,0,0,1,1,1,41,0,0,3,4,2,10.69142973639767,0,1,5,5,4,12.061431921251229,0,7.881573889244096,0.8537921927514363,1.5839489049265147,66.75096446419882,0,Dropout,0
0,3,2,17,1,3,139.95413374650488,20,1,2,5,6,156.63482425139568,1,0,1,0,1,0,27,0,1,4,5,2,13.62044553377956,1,2,6,7,5,12.170866628617985,1,6.0,0.7039902053820671,0.4195913171533208,76.0251792865453,1,Enrolled,1
0,12,2,2,0,9,166.06316413089257,18,4,5,0,0,166.32218765196686,1,0,0,1,1,0,31,0,1,4,5,3,13.351555739009234,0,2,6,7,5,12.130503756854292,1,6.0,1.355605210790381,3.5,96.46017861363217,2,Graduate,1
0,3,2,12,0,11,90.0,12,1,2,5,7,118.18527462691168,1,0,0,0,0,1,20,1,2,4,5,1,15.140725249244186,0,0,3,3,3,11.59680492539287,0,9.305204967593683,-0.4004625835970059,0.7798219457570825,75.48473577576536,2,Graduate,0
0,4,8,16,0,11,131.50619926388185,1,6,6,0,5,144.8443074070588,0,0,0,0,0,1,37,0,2,5,5,5,17.354515912739096,1,0,4,4,4,20.0,0,6.0,2.243171897674126,1.3894779628247185,68.16284065488136,2,Graduate,2
2,17,4,16,0,1,124.00644933330716,8,3,4,0,5,136.81026236500728,1,0,0,1,1,0,29,0,2,5,6,5,13.100332891290284,1,0,5,5,2,13.985406711688553,1,11.957976291300533,-0.7406140813739115,-0.7702638284140884,65.30510015027117,1,Enrolled,2
1,12,7,3,0,6,116.13401353974098,9,5,2,5,9,95.0,1,0,0,0,0,1,38,0,0,6,6,5,13.237056377656444,0,0,3,3,2,8.906471879881604,1,9.33774101430302,2.778421439710643,3.5,84.11333312544932,1,Enrolled,2
0,8,4,7,0,5,101.36972276571676,21,2,5,0,3,148.1411830947487,0,0,0,1,0,1,35,0,0,6,7,5,16.895094885542346,0,0,3,4,2,19.66171021484014,0,6.0,0.8667739227873706,1.190589857921939,70.0698001903597,2,Graduate,2
0,17,8,10,1,4,130.18008603934211,13,3,4,8,8,122.13571352893976,0,0,0,1,1,1,30,0,0,5,6,5,13.80855395101684,0,0,3,4,2,15.154925335342952,1,14.574274917186534,1.3572728043354152,3.5,93.76757223707978,2,Graduate,2
0,14,3,8,0,1,150.25713634365962,1,3,4,1,9,166.28060950622404,0,0,1,0,0,1,20,0,1,6,6,6,9.7689479001731,0,2,3,3,1,12.454684325723251,0,8.72078978034635,2.1696431149105293,-0.2813401816875283,86.11839716112539,2,Graduate,2
0,11,1,17,0,7,131.7686582359041,6,1,5,8,8,120.9411907081996,0,0,0,1,0,1,43,0,0,5,6,5,11.172540030184807,1,2,6,6,5,9.476026208089184,0,11.545298151532783,1.154505933520625,0.0044126101423227,52.57176183404985,0,Dropout,1
0,8,4,3,0,1,152.57597267344093,1,3,5,4,5,148.22778624183076,0,0,0,1,0,0,45,1,1,4,4,4,5.545351930574597,0,0,5,6,5,4.1977879684738575,1,14.93240585015158,0.6138939294382496,-0.1488634010626033,71.12725256612083,0,Dropout,0
0,1,6,8,1,1,136.57289753406562,14,3,5,4,8,142.80449449438885,1,1,0,1,1,0,44,0,1,5,6,5,9.721419256428945,1,1,6,7,3,7.389801616706315,0,9.89849817294342,1.8437214607056496,0.2893981909771713,61.77229370198905,0,Dropout,1
0,17,6,5,1,2,160.6557423063073,5,3,3,9,0,96.92540025878068,1,0,0,0,0,0,24,0,1,5,5,4,7.083883409429797,0,1,3,4,3,12.076837259404227,1,10.041951174518,4.0,2.0069930755016445,61.69444069532784,0,Dropout,2
0,10,4,12,0,9,123.93847056854447,13,1,5,7,6,131.99145904607602,1,0,1,1,1,0,32,0,0,6,6,4,14.228504039786973,0,2,5,5,5,12.676027547762112,0,14.314358639524295,2.4453628591417798,-2.886949702330303,92.609839184113,2,Graduate,1
1,9,8,6,1,1,93.80122818752317,5,6,2,0,8,148.93196029350744,0,0,0,1,0,1,46,0,0,6,7,5,17.24035574306122,0,2,3,3,3,14.552326218811986,1,9.118255673414318,0.5904862463173818,0.7131168706361908,59.325498061100646,2,Graduate,2
1,2,7,10,0,8,100.23226814541728,15,3,6,8,4,165.5876860451343,0,0,0,1,0,0,34,0,1,5,5,3,9.707028947278816,0,1,4,5,2,7.789646311983763,1,13.219547059059506,1.0775717491566628,-0.6052071484318191,38.96734380796988,0,Dropout,2
0,3,8,10,1,1,124.04934461361276,3,2,1,0,5,140.46343475129945,0,0,0,0,0,0,18,0,0,3,4,1,9.837279727426765,1,1,3,3,1,8.724381642487078,1,9.77779058063194,0.9272603175703348,-0.7984920128914381,53.941824412320855,0,Dropout,0
1,1,1,1,1,11,115.63672141362537,4,3,3,4,5,162.65223105446265,0,0,0,1,1,0,29,1,1,6,7,6,16.300997895611083,0,0,3,4,1,19.890882205778105,1,10.510937649113714,0.262040173617974,1.642846856681477,75.37186943522394,2,Graduate,2
0,1,7,9,0,1,122.00897841879502,3,1,3,7,4,153.43416322166263,0,0,0,0,1,0,20,0,1,5,5,5,11.421895109822772,0,1,4,4,1,11.813992980148376,0,10.469032918660355,2.2198284428647965,1.3400288748568796,44.91625476500671,0,Dropout,2
0,8,2,3,0,9,160.0512703720474,20,6,1,0,9,154.2703178741534,1,0,1,1,0,0,42,0,0,6,6,6,13.898615413638357,1,0,6,7,6,16.682492157061027,0,8.890565570818538,1.1087479810892813,2.353529326033255,46.9613893907547,1,Enrolled,1
1,1,3,1,1,8,101.97586225918522,12,1,2,4,8,155.3882165497587,0,1,1,0,1,1,41,0,1,3,4,0,15.600966428986922,0,2,5,5,4,16.01422644270771,1,8.395621745858374,1.881313711097356,1.497290449512372,78.83270466419428,2,Graduate,0
1,17,4,10,1,1,168.17898647298742,14,4,3,2,4,133.13568007021365,0,0,1,1,0,0,46,0,0,6,7,6,10.521730244689511,0,2,3,4,2,9.771140982148284,0,8.042199854445748,-1.0,1.1235398016658296,72.34118605585209,0,Dropout,2
0,10,8,3,0,7,117.27285199091732,6,4,3,7,2,115.2713817048253,0,0,1,1,1,1,27,0,0,5,5,4,10.589693951591595,1,0,3,3,0,7.683412608762625,0,6.113146116158806,2.328028172890285,-0.2054351328858981,73.843044751562,1,Enrolled,2
0,9,1,7,1,8,107.63177966260552,19,6,5,2,5,179.24386706819513,1,0,0,0,1,1,23,0,1,5,5,5,11.22765034926224,0,2,4,4,4,14.912721531930403,0,8.66022090922938,0.7895941484428383,-0.868383001685213,40.47817508178608,0,Dropout,2
2,10,1,7,1,2,131.9558525155654,5,6,6,7,5,159.20820302134098,0,0,0,0,0,0,47,0,2,3,3,0,7.562549719682553,1,2,5,6,2,9.739953750664183,1,9.203937090985471,0.2936902898461926,1.87840576894919,52.402529097898174,0,Dropout,0
0,1,7,10,1,4,167.97838828442744,17,2,4,1,0,138.28807808718773,0,0,1,1,0,0,26,0,0,5,6,5,14.703368401242267,0,0,4,5,4,17.10823884552539,0,11.222588167330292,-0.1052103331630296,0.3394996768177718,64.04060636801563,2,Graduate,2
0,16,2,13,1,2,119.32955185950924,19,6,3,9,3,155.4289918287605,1,0,1,1,0,0,29,0,1,3,4,1,15.103041198032276,1,1,3,3,1,17.115951930243806,1,9.72313288325081,0.3961756114528658,1.5185893536045263,84.50939338640049,2,Graduate,0
1,7,7,4,0,6,121.77864575661684,18,5,6,2,9,149.93471899453652,0,0,1,1,0,1,47,0,2,5,5,5,13.27891073505656,0,2,6,6,5,11.203624473344814,1,13.232187584867685,0.9865647331802612,0.7918777759958235,66.88876555325655,0,Dropout,1
0,3,7,12,1,5,123.24865913756146,12,4,2,0,9,118.64664258043972,0,0,0,1,1,1,23,0,2,5,6,5,17.75886857775682,0,1,6,7,4,18.121386750844465,1,13.097238914003794,2.5664455043989136,-2.878479130697368,39.70877887097628,2,Graduate,1
0,17,5,3,0,11,160.30068526788014,18,3,4,0,0,131.55440299111777,0,0,0,0,1,0,36,0,2,6,6,5,12.085851384207023,0,1,5,6,5,14.50300929939348,0,14.035715930402077,0.9675469055698108,1.6703012478788537,96.39322643529977,2,Graduate,1
2,9,7,16,0,11,125.18419751734857,5,1,1,3,5,173.16101413042247,0,0,1,1,1,0,20,0,1,6,6,3,15.161564666454725,0,2,3,3,3,17.2224068034465,0,9.392977200890602,2.679273276644724,-0.3265761726250678,83.36385316639159,2,Graduate,2
0,15,5,11,0,5,144.8169093567224,13,4,3,4,1,139.8675317644935,0,0,0,1,0,1,23,0,1,3,4,2,14.700420485442672,1,1,4,4,4,14.791899248908816,1,8.46697229536258,1.850582314609429,2.3555568956048445,71.18029392196445,2,Graduate,0
0,8,5,3,1,8,137.65294172370102,4,6,2,2,4,149.38078158277358,1,0,1,1,0,0,17,0,2,6,7,3,10.20310826403777,1,2,3,3,2,14.840575322890064,1,6.0,3.683190672485365,-2.5459693953672176,47.244848142607545,0,Dropout,2
0,4,7,8,0,1,132.58006360546122,18,1,6,1,2,171.49044972922232,0,0,0,1,1,0,29,0,1,4,5,2,17.04203291478269,0,2,4,5,3,18.07447632952888,1,13.925275400520569,0.898891937786201,3.5,71.76526277634167,2,Graduate,0
0,2,5,7,0,10,124.02938136602944,20,3,1,0,5,139.79209592449027,0,0,0,1,0,1,38,1,0,3,4,1,13.448613167347377,1,0,4,4,1,16.453593175354218,0,6.536604650374615,1.9964740742846712,-0.2727842759742129,75.59349406864277,2,Graduate,0
0,2,4,14,1,2,178.31759763758163,9,1,5,2,8,116.71632532913314,0,0,0,1,1,1,37,0,2,4,4,4,16.411131889977597,0,2,5,6,4,16.6114944725788,0,7.296694728578894,2.9985769547191445,1.648149176730928,67.48890264357587,2,Graduate,0
0,13,8,2,0,1,190.0,2,1,5,0,2,142.83276445758068,0,0,1,0,1,1,38,0,2,3,4,3,8.446732992325794,0,0,4,4,4,7.217580408115015,0,10.677214702174677,2.2564137752673954,-0.4826402673130598,70.21155937789263,0,Dropout,0
0,1,7,10,1,4,115.56384270818344,10,4,4,9,8,126.04134979273633,0,0,0,1,1,1,44,1,2,4,5,4,13.384136904464494,0,0,5,5,5,15.507094372870164,0,9.073431128962238,1.2956543342242544,-0.2379896936505841,35.29558803887505,0,Dropout,1
0,15,6,3,1,2,111.42882864084638,13,1,1,9,4,105.21059420506838,0,0,0,1,1,1,25,0,2,6,6,3,11.38792285385647,1,0,6,7,6,12.92171901003451,1,14.34191681089997,0.9148855450693828,2.033535244638476,62.82435215596809,1,Enrolled,1
0,2,6,11,1,10,135.89713064727098,6,3,4,5,1,160.07617709186422,0,0,1,0,1,0,42,0,1,6,7,3,10.01991947052428,0,0,5,6,3,10.586080040226816,1,7.697367835359905,-0.8323945968968496,0.4363670452415051,36.18379820358607,0,Dropout,1
0,16,8,8,1,11,90.0,20,2,1,2,9,133.59196498751524,0,0,0,1,0,1,25,0,2,5,6,4,17.933243342947833,1,0,5,6,3,15.517911071575089,1,10.0872266376492,1.212535148050151,0.561373576788064,84.36330551479026,2,Graduate,1
0,14,1,5,0,7,136.0625822665784,8,1,6,3,9,95.0,0,0,1,1,0,1,31,0,2,4,5,4,13.683538295848985,0,1,5,6,2,15.910941260501874,0,6.0,0.3930812241726229,2.329032202792734,95.58715192901664,2,Graduate,0
0,6,6,9,0,5,179.15809677369072,13,6,1,7,9,146.33803700881535,0,0,0,1,0,1,26,0,2,5,6,5,7.830608984488601,0,0,6,7,6,5.546955310410706,1,13.69649057233184,0.8499038105115357,1.1400787376289558,82.41684266659519,1,Enrolled,1
0,11,6,13,0,5,121.8241574158228,4,1,5,9,9,146.64576311579577,0,0,1,1,1,0,40,0,2,3,3,0,11.259424729213498,1,0,5,5,5,12.902815803176292,0,6.0,1.5620018989207316,1.606865797647974,61.35735666579515,0,Dropout,0
0,14,3,11,0,1,158.77025552156715,19,3,4,4,8,188.7696425886508,0,0,0,1,1,0,24,1,0,4,4,4,16.286681735426463,1,1,4,4,4,13.24421750520472,0,17.46314218444922,-0.3733195994964839,-0.3244867183830917,38.56985446926184,0,Dropout,0
1,4,7,2,1,2,167.32558424657165,7,5,5,4,2,139.89586460435942,1,0,1,0,1,0,40,0,2,5,5,3,10.014926265440334,0,0,4,5,3,7.597309217518801,1,9.647811206546416,0.3086168444097281,1.9997916154995408,97.16282976856732,1,Enrolled,2
0,17,6,12,0,5,116.04509376350958,15,3,1,7,8,166.69026800255196,0,0,1,1,1,0,32,0,1,3,3,3,9.657551262877522,0,1,5,5,2,10.087777307839673,1,9.13784184072407,1.9648222624559453,1.0008881025072132,73.00201070860032,0,Dropout,0
0,16,6,3,1,7,138.9222793564594,5,4,5,9,5,156.1640274907006,1,0,0,1,0,0,42,0,0,4,5,4,12.485344038460378,1,1,4,5,4,13.63275802117103,1,9.90507908013639,-0.018015957499794,1.5747189962644912,69.87537354155428,1,Enrolled,0
0,6,8,15,0,1,142.78968968319012,17,4,4,9,0,125.26444443055608,0,0,0,1,0,1,43,0,0,5,5,3,14.642577273469632,1,0,5,6,5,14.884296227149614,1,6.777898096983937,1.4457482434939908,1.4547836057417798,64.00322466036332,1,Enrolled,1
0,8,7,1,1,7,151.03545747748564,19,2,4,9,0,148.70732931698845,1,0,0,1,1,1,20,0,2,4,5,4,10.451046858934054,1,2,6,7,4,8.833146270693048,1,11.973675077203598,-0.1820157072059418,2.8331973865169555,83.57244396415498,1,Enrolled,1
0,13,7,11,0,11,152.639221205597,21,1,2,3,2,135.88952964423706,0,0,0,0,1,0,40,0,1,4,5,4,14.367524815730851,0,2,4,5,3,16.8505506283414,0,8.774334684728982,2.1315911557572043,1.7086753601862523,92.24088846634234,2,Graduate,0
0,4,6,10,1,2,159.69499553090748,5,2,5,7,4,122.80637340979106,1,0,1,1,1,1,35,0,0,5,6,2,13.122017616390094,0,0,5,5,5,13.16907950924344,1,9.062070382323588,2.2885192806942145,-1.2879354062449584,72.82645855514744,1,Enrolled,1
0,16,4,3,0,2,117.79327026225478,11,6,2,9,5,127.0858104327816,0,0,0,1,0,0,26,0,0,6,6,5,13.547525535757586,1,2,3,4,1,13.73096356217725,1,13.85533308615545,2.9819020446639493,-0.2700813461937699,77.56428410349216,2,Graduate,2
0,17,5,14,0,9,138.82850097573572,4,6,1,4,4,123.69263011687244,1,0,0,1,0,0,41,0,1,6,7,4,4.583396712145669,1,0,6,7,6,3.8896117426704566,0,6.0,2.994231946237071,1.2073818200420374,95.14050445586294,0,Dropout,1
2,4,3,16,0,8,167.61310032069582,14,2,6,5,7,139.75779354516553,1,0,0,1,0,0,34,0,0,5,5,3,13.055702370677349,1,0,3,4,0,10.948920199712886,0,9.4127247790155,1.82898197355581,1.5171464227626204,51.0255629352648,0,Dropout,2
0,16,3,9,0,10,169.99090630145827,4,1,5,0,5,139.88183562544594,0,0,1,1,1,0,35,0,2,3,4,3,12.122582703312045,0,1,5,5,5,14.639274401887366,1,9.671798946247955,-0.6140207528293411,-1.584800319799825,36.57045543834923,0,Dropout,0
1,2,6,14,1,4,139.95198724175816,4,1,3,8,1,126.25511474456928,1,0,1,1,1,0,26,0,0,5,5,5,14.366220621135833,1,0,4,4,4,12.45943231586017,0,10.414180709719693,1.5025079175141764,-0.9862878521289328,72.67687365823488,1,Enrolled,2
0,13,6,1,1,5,123.30431391904555,2,3,2,3,4,134.79535399232165,0,1,0,1,0,0,49,0,2,5,5,5,10.711688240721966,0,0,5,5,5,14.655218806818429,1,8.331393380512774,2.0495014668436102,2.768418979953048,71.36757762634736,0,Dropout,1
0,3,5,1,0,9,157.7751206035,7,2,4,0,6,95.0,0,0,0,1,1,0,21,0,1,4,4,4,11.701690743508829,1,2,4,5,4,9.33923538932974,1,9.04290510388084,1.6451176335041755,3.5,78.62293988190108,1,Enrolled,0
0,10,3,4,1,4,146.79681635403006,19,2,2,6,1,114.7887069142689,0,0,0,1,0,1,49,0,1,6,6,6,14.86586263512162,0,1,5,6,4,15.373193172217478,1,15.54766258059693,3.495305835318865,-2.177682544842355,58.392135643207446,0,Dropout,1
2,3,4,1,1,10,146.32199912946717,1,4,5,9,4,132.688901799575,0,0,0,1,1,0,37,0,0,6,7,4,18.060013392498146,1,1,5,5,4,17.933882984255256,0,11.498353476719595,3.0572035637679136,1.2647318124783555,86.1659893581483,2,Graduate,1
0,1,8,12,0,8,152.0669927912205,12,6,2,3,4,181.79191516598465,0,0,0,1,0,1,33,0,1,6,6,6,8.363994239120913,1,2,4,5,3,7.782444112298089,0,7.662805957187637,1.531443844304063,0.8861865026966366,48.4978238098592,0,Dropout,2
0,11,2,4,0,5,114.08430430516086,19,2,4,4,7,155.83091471979878,1,0,0,1,1,1,38,0,2,6,6,5,14.796015213648214,0,0,4,4,3,16.200822721691697,1,11.956522879566656,2.3949357095667008,2.6205344150552268,61.305581912156015,1,Enrolled,2
0,5,4,9,0,1,153.63688537750917,12,6,2,6,8,115.5672554587499,1,0,0,0,0,1,31,0,2,5,5,5,17.269765414377694,0,1,5,6,5,18.94422977903411,0,10.136943225116374,-0.2596743954464817,1.693465561123234,83.01497604165093,2,Graduate,1
1,3,4,7,0,7,138.3995891259372,9,3,2,6,2,180.3706802488096,1,0,0,1,0,1,44,0,2,4,5,4,15.43146739663466,1,1,3,3,3,16.47137841974091,1,12.225825348290494,1.7270228292915413,2.292378807470373,82.88511192639598,2,Graduate,2
0,11,2,14,1,10,160.11295237294715,7,6,3,8,3,139.95982913451994,0,0,0,0,0,0,23,0,0,6,7,6,17.033879536156142,1,2,6,7,3,14.074167256956382,1,9.388023574025189,-0.0165705308487216,-3.305499377299061,88.1939490169265,2,Graduate,1
0,1,5,3,0,11,135.4502999601915,1,5,1,8,8,111.63420829283108,0,0,0,1,0,0,48,0,2,6,6,4,11.09767386469221,1,1,3,3,1,7.869412375829855,1,7.576599579117466,1.2851297866688751,0.7871562155050883,92.51239995744264,1,Enrolled,2
2,15,5,15,1,11,147.83515166128103,6,2,4,6,8,138.0271364382083,0,0,0,1,0,1,27,0,2,4,4,4,17.328701613257724,1,0,3,3,3,13.950031187186012,1,6.0,0.6855181038674701,-0.8311158031817139,56.83850436919779,1,Enrolled,2
0,7,7,11,0,3,145.0615595128061,10,3,1,9,2,164.62719770207002,0,0,1,1,0,0,26,0,1,5,6,4,10.464382411151693,0,2,3,4,3,9.55416831475531,0,13.45705827421535,0.718550030860945,-0.7850384019647751,75.06446905099835,0,Dropout,2
0,2,2,10,1,7,122.98920531258295,1,3,3,8,1,111.65702089440182,0,0,0,1,1,1,25,0,0,5,6,4,13.192948718774195,1,0,3,3,2,18.18130676667965,0,12.05234965294884,0.5251052358022079,-1.4068848368159037,85.75197642019349,2,Graduate,2
0,15,6,15,0,8,115.1618292728855,18,5,6,4,6,114.09657701560018,0,0,0,0,1,1,30,0,1,5,5,5,11.241632382979796,0,1,4,5,4,10.818697922303413,1,11.070114275953593,1.0198332711723506,1.2110821635444309,51.42951046866917,0,Dropout,2
1,4,7,17,0,4,152.74674346411769,3,3,6,1,3,185.1579648459391,1,0,0,1,1,1,29,0,2,6,7,5,11.382316858579651,1,2,3,3,2,16.33460720666693,0,11.946629816382975,0.8137769151908172,1.4001802024511212,56.691570545447874,0,Dropout,2
0,1,4,11,1,11,116.14893436588214,11,4,5,8,2,147.41068389978832,0,0,1,1,0,1,41,0,2,6,7,3,6.975261114820844,1,0,6,7,5,6.591750662313648,0,13.710084549056276,2.25996847935628,1.9356992836512767,53.1382825114355,0,Dropout,1
0,9,1,16,0,6,127.60646309713404,14,5,5,5,1,128.20852162842175,0,0,1,1,0,1,18,0,1,6,6,5,6.09864691293821,0,1,4,4,4,6.198617707667885,0,6.0,1.1827118694317256,0.0744683719685208,63.30354972490628,0,Dropout,2
1,9,3,4,0,10,126.94138977236216,6,6,3,5,9,137.34467041054688,0,0,0,0,1,1,23,1,1,5,5,5,17.118741837610123,1,0,3,4,3,18.30817182913688,0,10.250009960318598,1.445300014415806,3.291454017786865,95.59794712981534,2,Graduate,2
0,6,3,7,0,7,143.07657497729213,11,6,5,8,7,147.13807895799107,0,0,0,1,0,0,37,0,1,6,7,5,6.703497059260074,1,0,4,4,2,5.6759487661524455,1,6.0,1.8492886925949032,-0.8776892055567898,35.001819031818,0,Dropout,2
1,14,3,11,0,8,149.8664483186029,7,6,5,0,6,135.1636641914304,0,0,0,1,0,1,34,0,2,3,3,2,13.876549077305835,0,2,3,3,3,14.144771284419496,0,8.817923534615716,1.845434118364315,-1.778635310236064,71.04199676851798,2,Graduate,0
0,9,1,17,1,3,100.75490658315752,8,6,2,1,4,173.7457504978153,0,0,0,1,0,0,19,0,1,4,4,4,8.453375273070534,1,0,3,3,3,3.896248870680705,1,10.989740289432415,0.2173565928083611,1.1938329730473176,38.93804113999877,0,Dropout,2
0,2,4,10,0,7,119.04683352938844,5,6,2,2,6,142.47325578192775,0,0,0,1,0,0,27,0,0,3,4,3,10.030060093448856,1,1,6,6,4,7.507283303281348,0,8.94413780468197,1.1828124855248712,-0.4321054001332831,39.22742819137862,0,Dropout,0
0,9,5,15,1,5,118.01140941471304,18,6,2,0,0,156.59271233835693,1,0,0,1,0,1,40,0,0,3,4,3,15.395059044484636,1,1,4,5,2,10.890522909818738,0,15.28718670817057,1.7846933369825786,1.7572365404624164,66.03125606102039,0,Dropout,0
1,13,6,6,0,7,129.98330224161117,15,4,6,3,8,142.08288960277866,0,0,0,1,1,0,35,0,1,6,7,6,13.567118977642515,1,1,4,5,4,15.08021860388319,0,9.12678937026242,0.442926734744844,-0.3839363937659681,88.92445014421003,2,Graduate,2
0,12,2,13,0,6,91.1708345862384,21,2,3,1,7,139.06630702522847,1,0,0,1,1,0,20,1,0,4,4,4,12.555008548248606,0,1,5,5,3,8.846649529735295,1,7.689321404668949,0.3074031942260553,-0.2420646068771241,74.18485204011284,1,Enrolled,0
0,10,3,3,0,5,159.9435982332996,18,2,6,2,3,162.3238984293485,0,0,0,1,1,0,42,1,0,3,3,3,17.00628976736874,1,0,3,3,2,20.0,1,10.095968506985772,0.0922046726793799,-0.3882791640246468,60.55815395511088,2,Graduate,0
0,5,6,8,1,3,136.3287416100414,3,3,5,7,0,162.8480283576074,0,0,0,0,1,1,48,0,0,5,6,5,11.986139407167858,1,1,3,3,3,12.576195666133552,1,6.89225536461758,1.7424297461870828,-0.5175869431871329,96.18191976825256,2,Graduate,2
2,12,1,7,1,10,132.04559949644354,10,3,1,3,3,99.16071855927962,1,0,0,1,1,0,49,1,1,5,6,3,17.304921111625582,1,2,6,6,6,19.403446103768317,1,7.370607769715376,1.1473909657795722,0.7965126729394487,68.86235415906208,2,Graduate,1
0,1,6,5,0,2,151.60941313835747,15,6,6,8,0,139.51803601928327,0,0,0,1,0,1,19,0,0,5,5,4,9.25694604761555,1,0,6,7,4,7.340306963629818,1,12.809424867772092,1.3183824755646996,1.2305093743950497,87.8437287063363,1,Enrolled,1
0,4,2,16,0,3,146.38573580677513,8,5,4,5,5,190.0,0,0,0,0,0,0,25,0,0,5,5,3,8.835732738944824,0,2,4,5,4,5.727053441393782,1,12.970815561729848,-0.6362057967517436,-0.5208991715124953,60.04204478702772,0,Dropout,0
2,13,4,9,0,2,146.1482732395662,21,6,5,0,7,128.84595593130285,0,0,1,0,0,1,24,0,2,4,5,3,12.516411488020353,1,1,6,7,5,11.347102584192928,1,10.47124478124656,1.585095037219473,-1.3071632360566643,51.33591651731431,0,Dropout,1
1,2,1,11,0,3,134.65604541197155,8,2,6,5,4,151.3517051518432,1,1,0,1,0,1,49,0,1,5,6,5,13.011465674860435,1,2,4,4,3,15.371925557181989,0,11.8309007654597,1.6447056139012124,1.6976275260416738,78.97913457944786,1,Enrolled,2
0,11,6,14,0,2,137.30361892684144,14,1,3,6,8,171.18152131736187,0,0,0,0,1,0,22,1,2,4,4,4,9.99564160027711,0,1,3,4,2,14.983270805632618,0,16.265179342195633,1.8161202815483324,1.4982293278894032,95.71462763522136,2,Graduate,0
2,4,1,7,1,1,153.5747967744243,10,3,2,3,9,112.29642693816784,0,0,1,1,1,0,20,0,2,4,4,2,12.033630932224852,0,0,3,3,2,13.004543542558606,0,9.824883664708258,3.2305726540892667,2.0863389572518893,35.14191210528919,0,Dropout,0
0,7,2,12,0,9,146.70506444015473,13,5,4,7,1,130.66806686907069,0,0,0,0,1,0,29,0,1,4,5,4,17.776676641994587,1,2,4,5,3,14.187509159692349,1,7.399351654330664,0.588351385708465,-1.078041937126968,43.14068041739335,0,Dropout,2
0,9,8,8,0,10,173.0220683178282,10,3,6,9,1,100.70286433402173,0,0,0,1,0,1,18,0,0,4,4,4,11.619629305716533,0,0,6,7,6,8.889883529615254,1,11.607260855503304,2.0853045655924247,-0.6882419803332382,73.0131140028937,1,Enrolled,1
0,2,2,5,0,5,138.08303167942086,6,5,4,2,3,142.61147963686017,1,0,0,0,1,1,21,1,2,6,7,6,6.222707537741211,1,1,6,6,6,2.201894003944867,0,12.505718499866202,1.9013672430992048,2.281833891052159,69.43375512638733,0,Dropout,1
